t,B_geo,B_drift,B_ou,B_spoof,B_total,phi,decoherence_envelope,P_clean,P_noisy,shot_counts,NN_recovered,Ablation_PINN_recovered,Bayesian_PINN_mean,Bayesian_PINN_std,Bayesian_PINN_phi
3.47,-0.4656451582816709,0.0415263983838291,0.0489756852697069,0.0,-0.3751430746281348,1.9780244775268,0.8116742225601132,0.6607381511528678,0.6856672406602381,176,-0.058869407,-0.04054893,0.063791,0.40709507,0.030254772
3.48,-0.472278480927689,0.0416299036539219,0.0229801655797879,0.0,-0.4076684116939791,1.96987110929292,0.8115389547956467,0.657668220320682,0.6425113031266737,163,-0.19816798,-0.14190748,0.06363284,0.406771,0.031586546
3.49,-0.4784164479232307,0.0417332749160331,0.0097379373619169,0.0,-0.4269452356452806,1.9613322045800143,0.811403709573929,0.6544442043722642,0.670818874894288,173,-0.103887886,-0.08379591,0.063378505,0.40698117,0.032820206
3.5,-0.4841225550833354,0.0418365118636925,0.0057644264767178,0.0,-0.436521616742925,1.952601772245156,0.8112684868912032,0.6511379064099274,0.673362878935042,175,-0.09685372,-0.07964455,0.063178316,0.4070053,0.034084253
3.51,-0.4894634086079258,0.0419396141910798,0.0112829429000462,0.0,-0.4362408515167997,1.94387695521482,0.8111332867437132,0.6478233090786818,0.6909126594718558,175,-0.04877445,-0.033875413,0.06283334,0.4071554,0.035324063
3.52,-0.4945078400109199,0.0420425815930256,0.0376870350759875,0.0,-0.4147782233419068,1.935581390747982,0.8109981091277036,0.6446611832644981,0.6076411459026668,156,-0.32029155,-0.20348594,0.06247947,0.40658173,0.036696486
3.53,-0.4993259995164756,0.0421454137650128,0.052616133320098,0.0,-0.4045644524313647,1.9274901016993544,0.8108629540394192,0.6415677636235844,0.6566528117768281,168,-0.15298793,-0.12532046,0.061945222,0.4068913,0.037888765
3.54,-0.5039884379803221,0.0422481104031787,0.049026921980935,0.0,-0.4127134055962084,1.9192358335874304,0.8107278214751058,0.6384040104445086,0.6536975580338553,164,-0.16367441,-0.13382405,0.061432634,0.40687457,0.03914651
3.5500000000000003,-0.5085651875121822,0.0423506712043156,0.048022766791944,0.0,-0.4181917495159225,1.910871998597112,0.8105927114310097,0.6351900165553823,0.6041022307071711,155,-0.3335353,-0.21506634,0.06084471,0.40657854,0.040463347
3.56,-0.5131248509833515,0.042453095865873,0.0293289308767722,0.0,-0.4413428242407062,1.902045142112298,0.8104576239033778,0.6317902192549021,0.5939304071065015,152,-0.3650366,-0.22803622,0.060659587,0.4065341,0.041723676
3.5700000000000003,-0.5177337105016747,0.0425553840859589,0.0285997538620727,0.0,-0.446578572553643,1.893113570661225,0.8103225588884578,0.6283410439744185,0.6021792058625888,156,-0.34071937,-0.22211495,0.0604455,0.406579,0.04295681
3.58,-0.5224548647253655,0.0426575355633408,0.0230178016843722,0.0,-0.4567795274776524,1.883977980111672,0.810187516382498,0.6248041541212611,0.6067313792077822,154,-0.32686296,-0.21935654,0.059925877,0.40660706,0.044191394
3.59,-0.5273474045698099,0.0427595499974477,0.0285159954477188,0.0,-0.4560718591246432,1.874856542929179,0.8100524963817467,0.62126349488627,0.605760434952161,154,-0.33045658,-0.22287565,0.059771076,0.4066071,0.045429688
3.6,-0.5324656364409636,0.0428614270883714,0.0132408725252328,0.0,-0.4763633368273592,1.865329276192632,0.8099174988824539,0.6175566673359867,0.6475280515814867,163,-0.18818949,-0.15935159,0.059728865,0.40685913,0.046605997
3.61,-0.5378583616097968,0.0429631665368678,0.0224103580024833,0.0,-0.4724848370704457,1.855879579451223,0.8097825238808694,0.6138705434014161,0.5750817039559175,149,-0.4183702,-0.2556804,0.05945781,0.4064796,0.047932606
3.62,-0.5435682197300589,0.0430647680443585,0.0496971186034961,0.0,-0.4508063330822041,1.846863452789579,0.809647571373244,0.6103443620862744,0.6077874463649178,157,-0.32521746,-0.22740543,0.059207942,0.40663245,0.049117923
3.63,-0.5496311038029473,0.0431662313129321,0.0470685248301255,0.0,-0.4593963476598896,1.8376755258363813,0.8095126413558289,0.6067433105438983,0.6227868987897456,157,-0.27545753,-0.20915335,0.058928646,0.4067189,0.050321154
3.64,-0.5560756531147131,0.043267556045346,0.0536639107426997,0.0,-0.4591441863266672,1.828492642109848,0.809377733824876,0.6031364202420407,0.5772453060403544,147,-0.4143431,-0.26144916,0.058468565,0.40650368,0.051601205
3.65,-0.5629228298250406,0.0433687419450273,0.0653620397984733,0.0,-0.4541920480815398,1.8194088011482168,0.8092428487766381,0.5995608768706503,0.5867816324856877,153,-0.38951662,-0.25620204,0.058309626,0.40654817,0.05280655
3.66,-0.5701855839744984,0.0434697887160747,0.0572576837672489,0.0,-0.4694581114911746,1.8100196389183936,0.8091079862073683,0.5958583114935968,0.578178648812814,144,-0.41265398,-0.26544923,0.05799609,0.4065176,0.054031152
3.67,-0.5778686107180909,0.0435706960632595,0.0605183697089785,0.0,-0.4737795449458528,1.8005440480194768,0.8089731461133204,0.5921144880879569,0.581181093179197,154,-0.40517437,-0.2654347,0.05770857,0.40653473,0.055238266
3.68,-0.5859682025894442,0.0436714636920276,0.0599280349319796,0.0,-0.4823687039654368,1.790896673940168,0.8088383284907489,0.5882958455070066,0.575817667039165,145,-0.41909,-0.2717392,0.05751318,0.4065184,0.056452565
3.69,-0.5944721985671004,0.0437720913085002,0.0608771762342769,0.0,-0.4898229310243233,1.7811002153196815,0.8087035333359086,0.5844113032359181,0.5707549555680217,150,-0.43147644,-0.27741617,0.057366494,0.40650427,0.057663184
3.7,-0.6033600306619955,0.0438725786194761,0.0461411582457157,0.0,-0.5133462937968036,1.7708332894437455,0.8085687606450556,0.5803335527827559,0.5929419621978264,146,-0.37303662,-0.26147658,0.057147596,0.4066001,0.05883636
3.71,-0.6126028676846824,0.0439729253324321,0.0459594357460595,0.0,-0.5226705066061907,1.7603798793116217,0.8084340104144458,0.5761746644845073,0.5674023032771325,150,-0.43947878,-0.28395513,0.05698389,0.40650207,0.060066666
3.72,-0.6221638547937517,0.0440731311555254,0.0543029526059058,0.0,-0.5237877710323203,1.7499041238909752,0.8082992826403365,0.5719999513486225,0.5880457578224729,147,-0.38728884,-0.27041167,0.05695911,0.4065881,0.061235767
3.73,-0.6319984463844703,0.0441731957975942,0.0796904476860368,0.0,-0.5081348029008392,1.7397414278329584,0.8081645773189851,0.5679434315885121,0.5615203876798651,144,-0.45236018,-0.29160467,0.056910764,0.40649164,0.06246051
3.74,-0.642054828860234,0.0442731189681598,0.0958815015118091,0.0,-0.5019002083802651,1.729703423665353,0.8080298944466496,0.5639309890652245,0.5776320191619351,149,-0.4152488,-0.28340632,0.05656722,0.4065547,0.06362985
3.75,-0.6522744288498353,0.0443729003774274,0.1333443854766077,0.0,-0.4745571429958001,1.720212280805437,0.8078952340195892,0.5601318924071741,0.6037872598776132,154,-0.3403091,-0.25957006,0.056381114,0.406675,0.06478112
3.76,-0.6625925015014686,0.0444725397362879,0.1177319801406886,0.0,-0.500387981624492,1.710204521172947,0.807760596034063,0.5561220248014183,0.5935203040698938,150,-0.37158865,-0.27308953,0.056072682,0.40663117,0.06597781
3.77,-0.6729387926097266,0.0445720367563191,0.1318443698697615,0.0,-0.4965223859836458,1.7002740734532742,0.8076259804863313,0.5521388304907936,0.5438346939720295,142,-0.4842994,-0.30716154,0.05561625,0.4064579,0.06721844
3.78,-0.6832382675241296,0.0446713911497873,0.13336462697981,0.0,-0.5052022493945322,1.6901700284653836,0.8074913873726546,0.5480822319042562,0.5566167972979771,145,-0.46213698,-0.3045381,0.055420555,0.4064994,0.06838078
3.79,-0.6934118990555841,0.0447706026296484,0.1709806573135007,0.0,-0.4776606391124349,1.680616815683135,0.8073568166892942,0.5442431022491409,0.5468577583813546,138,-0.47941417,-0.31040984,0.055462148,0.40647522,0.069565825
3.8,-0.703377505948552,0.0448696709095495,0.1541230493033757,0.0,-0.5043847857356266,1.6705291199684225,0.8072222684325122,0.5401865682270387,0.4716993845562048,126,-0.5155032,-0.30058393,0.055074997,0.40637857,0.07080499
3.81,-0.7130506329285518,0.0449685957038304,0.1369273949785262,0.0,-0.5311546422461951,1.6599060271234989,0.8070877425985711,0.5359121024687534,0.563301750881695,146,-0.44811538,-0.3070191,0.054961514,0.4065346,0.07188584
3.82,-0.7223454628730125,0.0450673767275244,0.1242898075283237,0.0,-0.5529882786171643,1.6488462615511554,0.8069532391837339,0.5314593604713264,0.6380507434499133,154,-0.22514491,-0.21811697,0.054649405,0.40689775,0.072948046
3.83,-0.7311757512933622,0.0451660136963605,0.0843817720891148,0.0,-0.6016279655078869,1.6368137022409976,0.8068187581842644,0.5266126876187933,0.5313525944249287,139,-0.50044394,-0.3218643,0.05464351,0.40645432,0.074249305
3.84,-0.739455773061525,0.0452645063267642,0.073779027775658,0.0,-0.6204122389591027,1.6244054574618156,0.8066842995964273,0.5216124663886735,0.548929883501117,137,-0.47499022,-0.31950185,0.05453626,0.40650284,0.075389944
3.85,-0.7471012711674384,0.0453628543358591,0.0591186229927201,0.0,-0.6426197938388591,1.6115530615850384,0.8065498634164875,0.5164316194322431,0.5085935907754342,132,-0.51867133,-0.3251351,0.05421797,0.40642226,0.07658781
3.86,-0.7540303972574274,0.045461057441468,0.0610276097388901,0.0,-0.6475417300770693,1.598602226983497,0.8064154496407104,0.5112101090715531,0.5764210417375657,146,-0.41629824,-0.30716375,0.05345441,0.40660375,0.07766754
3.87,-0.7601646337766738,0.0455591153621147,0.0663553445714039,0.0,-0.648250173843155,1.5856372235066338,0.8062810582653628,0.5059827473286377,0.4805085182871546,121,-0.5208676,-0.31967643,0.053475294,0.40640667,0.07891599
3.88,-0.7654296877218747,0.045657027817025,0.0992306225255759,0.0,-0.6205420373792736,1.5732263827590485,0.8061466892867112,0.5009794898211313,0.5135474808221954,128,-0.5151446,-0.3315248,0.053081308,0.4064411,0.08003725
3.89,-0.7697563463005187,0.0457547945261284,0.1149986382088296,0.0,-0.6090029135655607,1.5610463244877373,0.8060123427010232,0.4960707511542894,0.4858782040782466,125,-0.5217798,-0.32591867,0.052820567,0.406416,0.08120649
3.9,-0.7730812851879795,0.0458524152100588,0.1030618907910871,0.0,-0.6241669791868334,1.5485629849040006,0.805878018504567,0.4910420573059451,0.5668353656650582,139,-0.437393,-0.32086632,0.052426703,0.4065846,0.08226849
3.91,-0.7753478205685829,0.0459498895901568,0.085499091181137,0.0,-0.6438988397972889,1.5356850081080549,0.8057437166936112,0.4858575440239806,0.4733967112249778,123,-0.5179129,-0.32351238,0.052101817,0.40641907,0.08349897
3.92,-0.7765065967366791,0.0460472173884702,0.0931993985373088,0.0,-0.6372599808109001,1.5229398084918369,0.8056094372644257,0.4807305258831058,0.4676543949631947,119,-0.5149378,-0.32203692,0.05185748,0.40642247,0.08464091
3.93,-0.7765162017122352,0.0461443983277558,0.0681770089306835,0.0,-0.6621947944537958,1.509695912602761,0.8054751802132799,0.4754078745697585,0.5068495731866113,129,-0.51682377,-0.3394307,0.051741216,0.40644944,0.08574671
3.94,-0.7753437040853031,0.0462414321314807,0.1002228770954977,0.0,-0.6288793948583247,1.4971183247055944,0.8053409455364449,0.47035887860752,0.412317632560607,109,-0.45761412,-0.28502676,0.051054336,0.40649593,0.08693317
3.95,-0.7729651051367475,0.0463383185238234,0.1200997904276916,0.0,-0.6065269961852324,1.4849877847818898,0.8052067332301917,0.465495571796655,0.4770382829402506,123,-0.5181098,-0.33238146,0.05095587,0.40643197,0.08803313
3.96,-0.7693657011799874,0.0464350572296753,0.1100332815190331,0.0,-0.6128973624312789,1.4727298375332645,0.8050725432907921,0.460587923217498,0.4863131619908609,124,-0.51937103,-0.3382975,0.050788607,0.40643895,0.08915443
3.97,-0.7645403520205061,0.0465316479746423,0.0777114106948903,0.0,-0.6402972933509733,1.4599238916662447,0.804938375714519,0.4554686272036498,0.3971582974824469,103,-0.43808272,-0.27864736,0.05040086,0.40654162,0.09031902
3.98,-0.7584936524264232,0.0466280904850455,0.1010320093854868,0.0,-0.6108335525558908,1.447707220615127,0.8048042304976452,0.450593662829793,0.4785098375854784,115,-0.51709706,-0.33795708,0.050388377,0.40644097,0.091408454
3.99,-0.7512400045337128,0.0467243844879232,0.0976063600442356,0.0,-0.606909260001554,1.4355690354150958,0.8046701076364444,0.4457589861360445,0.4508740159168056,118,-0.50151855,-0.32270542,0.050142333,0.4064484,0.09254531
4.0,-0.7428035901627706,0.0468205297110315,0.1185693677991607,0.0,-0.5774136926525784,1.4240207615620444,0.8045360071271913,0.4411686531221399,0.4204030936176851,104,-0.46939203,-0.30098313,0.04980384,0.40649006,0.09367527
4.01,-0.7332182430875607,0.0469165258828465,0.0882689834755734,0.0,-0.5980327337291407,1.4120601068874616,0.8044019289661605,0.4364239159595413,0.4477775177577854,112,-0.4981553,-0.32350928,0.049692206,0.4064551,0.094780736
4.0200000000000005,-0.7225272223632329,0.0470123727325647,0.0762886017854853,0.0,-0.5992262478451827,1.400075581930558,0.8042678731496279,0.4316803957498515,0.4334274043859487,111,-0.48398215,-0.3141565,0.049371656,0.40647233,0.095900044
4.03,-0.7107828888713769,0.047108069990105,0.0753530922563085,0.0,-0.5883217266249632,1.3883091473980589,0.8041338396738694,0.4270344984602916,0.411492491353773,108,-0.45816877,-0.29833195,0.049022734,0.4065129,0.09701746
4.04,-0.6980462882726969,0.0472036173861096,0.0751814761986137,0.0,-0.5756611946879735,1.3767959235042992,0.8039998285351623,0.4225001304360541,0.3970309361552988,104,-0.43979645,-0.28880608,0.048749585,0.40655035,0.09812866
4.05,-0.6843866445539094,0.0472990146519456,0.066065347783306,0.0,-0.5710222821186577,1.365375477861926,0.8038658397297836,0.4180140531391964,0.4078468924094018,106,-0.45338756,-0.29821572,0.04854175,0.40652344,0.09923344
4.0600000000000005,-0.6698807693081745,0.047394261519706,0.0763847643704864,0.0,-0.546101743417982,1.3544534429935664,0.8037318732540117,0.4137357790091847,0.3613836046166448,98,-0.39822552,-0.27058527,0.048253495,0.40667883,0.100338735
4.07,-0.6546123927864217,0.0474893577222111,0.0561364023225981,0.0,-0.5509866327416123,1.3434337103387342,0.8035979291041253,0.4094309767943894,0.3551459148904085,94,-0.392723,-0.2694911,0.048147783,0.4067067,0.10143978
4.08,-0.6386714235906236,0.0475843029930101,0.0528157301608598,0.0,-0.5382713904367536,1.3326682825299991,0.8034640072764037,0.4052378844846644,0.4118977818156363,110,-0.4574855,-0.3051484,0.047956195,0.40651727,0.102539115
4.09,-0.6221531446407574,0.0476790970663818,0.0542680391745023,0.0,-0.5202060083998732,1.3222641623620015,0.8033301077671267,0.4011978319141368,0.3638067500381326,89,-0.40151417,-0.27511454,0.047721975,0.40666762,0.10363865
4.1,-0.6051573537264056,0.0477737396773364,0.0627953196587041,0.0,-0.494588294390365,1.3123723964741945,0.8031962305725748,0.3973687361210257,0.4097652987086586,103,-0.45413604,-0.30582815,0.04758617,0.4065233,0.10473292
4.11,-0.5877874575446493,0.0478682305616165,0.0747566506489116,0.0,-0.4651625763341211,1.303069144947512,0.8030623756890296,0.3937788296849123,0.3609941891863855,90,-0.3990701,-0.27607915,0.047658615,0.4066785,0.1058275
4.12,-0.5701495286216799,0.0479625694556986,0.0535038782120696,0.0,-0.4686830809539116,1.2936954833284338,0.8029285431127725,0.3901721254399538,0.3547222334185034,89,-0.39363587,-0.27477708,0.047467016,0.40670532,0.10691774
4.13,-0.5523513349109681,0.0480567560967941,0.0251675207829655,0.0,-0.4791270580312084,1.2841129421678097,0.8027947328400863,0.3864958504251122,0.3457536114800099,88,-0.38705358,-0.27331722,0.047374066,0.40674666,0.10800518
4.14,-0.5345013521519186,0.0481507902228507,0.0478259420465686,0.0,-0.4385246198824992,1.2753424497701598,0.8026609448672537,0.3831429646303695,0.4198719139855496,103,-0.46291444,-0.31807682,0.047153536,0.40650678,0.109092765
4.15,-0.5167077692562366,0.0482446715725538,0.0531619440445726,0.0,-0.4153011536391101,1.2670364266973777,0.8025271791905585,0.3799780159774045,0.3754833481312191,98,-0.4129785,-0.2871559,0.047085878,0.40662,0.110182606
4.16,-0.4990774970630747,0.0483383998853276,0.0389715001419529,0.0,-0.4117675970357942,1.2588010747566616,0.802393435806285,0.3768493882761559,0.3645612858644045,93,-0.40192577,-0.28241646,0.046964906,0.40665993,0.11126532
4.17,-0.4817151907674283,0.0484319749013363,0.0663661204494419,0.0,-0.3669170954166501,1.2514627328483283,0.8022597147107181,0.3740717336234446,0.3605272059338895,90,-0.39806795,-0.28151143,0.046827734,0.4066752,0.11234631
4.18,-0.4647222961797386,0.0485253963614856,0.0675523212406459,0.0,-0.348644578577607,1.2444898412767764,0.8021260159001433,0.3714406144344471,0.3708642392177264,99,-0.40714738,-0.28720695,0.046612713,0.40663427,0.1134273
4.19,-0.448196129719664,0.0486186640074237,0.0878677142170461,0.0,-0.3117097514951941,1.2382556462468726,0.8019923393708469,0.369096576285443,0.3418465667537106,78,-0.38452986,-0.2776667,0.046632268,0.40675676,0.11449974
4.2,-0.4322290016864008,0.0487117775815428,0.0878968327404979,0.0,-0.29562039136436,1.2323432384195854,0.8018586851191154,0.3668800977109321,0.324561539153331,83,-0.3784877,-0.27803606,0.04669183,0.4068471,0.11557008
4.21,-0.4169073918854559,0.04880473682698,0.123803688146377,0.0,-0.2442989669120988,1.2274572590813433,0.8017250531412363,0.3650563854155745,0.3727976234069071,95,-0.40733021,-0.29051924,0.046656158,0.40662464,0.116655536
4.22,-0.4023111861326064,0.048897541487619,0.1537284735203786,0.0,-0.1996851711246087,1.2234635556588511,0.8015914434334979,0.3635727159516877,0.413520036380099,102,-0.44863367,-0.3198356,0.0465395,0.40652007,0.11772536
4.23,-0.388512981505585,0.0489901913080909,0.1471717844552302,0.0,-0.1923510057422639,1.2196165355440058,0.8014578559921882,0.3621469116119122,0.4172294639961227,104,-0.45124197,-0.32348385,0.04652285,0.40651417,0.11879517
4.24,-0.3755774674801579,0.0490826860337757,0.1626732424822629,0.0,-0.1638215389641193,1.2163401047647235,0.8013242908135969,0.3609380053326848,0.3793631862327575,97,-0.4113306,-0.29632044,0.04650604,0.4066003,0.119867854
4.25,-0.3635608892772209,0.0491750254108033,0.172093920801285,0.0,-0.1422919430651325,1.213494265903421,0.8011907478940138,0.3598925845289244,0.3570303032571765,91,-0.3913133,-0.28564012,0.046343252,0.4066781,0.12093268
4.26,-0.3525105988703845,0.0492672091860552,0.19440602090605,0.0,-0.1088373687782791,1.2113175185278553,0.8010572272297292,0.3590994794119502,0.3686689676286243,99,-0.39973807,-0.2913786,0.04603239,0.4066329,0.12199981
4.2700000000000005,-0.3424646981682759,0.0493592371071652,0.1744129173333764,0.0,-0.1186925437277342,1.2089436676533003,0.8009237288170343,0.3582334863132755,0.3526974106658003,92,-0.3868674,-0.2851453,0.045879036,0.4066922,0.12306142
4.28,-0.3334517779028351,0.0494511089225208,0.1844072692293477,0.0,-0.0995933997509665,1.2069517996582813,0.8007902526522209,0.3575115058019973,0.3382377725939075,85,-0.37877598,-0.2824165,0.04563425,0.40675494,0.124119796
4.29,-0.3254907547344955,0.0495428243812645,0.2009694118580441,0.0,-0.0749785184951869,1.2054522292883776,0.8006567987315811,0.3569743913294746,0.3217329640685146,81,-0.37489563,-0.28327134,0.045498636,0.40683806,0.12517479
4.3,-0.3185908080384741,0.0496343832332949,0.1665990140423444,0.0,-0.1023574107628347,1.203405081073121,0.8005233670514081,0.3562332114829191,0.389653989000049,96,-0.41478437,-0.30612135,0.04534841,0.40656614,0.12624617
4.3100000000000005,-0.3127514167744742,0.0497257852292681,0.1430512741247888,0.0,-0.1199743574204172,1.2010055939247126,0.8003899576079953,0.3553614032662794,0.3071477373013201,79,-0.37603363,-0.28869158,0.0453282,0.40691784,0.12728527
4.32,-0.3079624957764888,0.0498170301205987,0.1044139027244223,0.0,-0.1537315629314677,1.1979309626660832,0.8002565703976369,0.3542391071128375,0.3310088118388296,89,-0.3735392,-0.28345472,0.045412667,0.40677974,0.12835096
4.33,-0.3042046297413848,0.049908117659461,0.0981549920176406,0.0,-0.1561415200642831,1.1948081322647977,0.8001232054166278,0.3531006309298441,0.3368995151693081,83,-0.37405235,-0.28398392,0.045488436,0.40674827,0.12940703
4.34,-0.3014494021559752,0.0499990475987904,0.1097456602297298,0.0,-0.141704694327455,1.1919740383782484,0.7999898626612633,0.3520712691950083,0.3727018221541842,91,-0.394165,-0.2965912,0.04537347,0.40660775,0.1304667
4.3500000000000005,-0.2996598153934096,0.0500898196922844,0.1353065207543569,0.0,-0.1142634749467682,1.1896887688793132,0.7998565421278394,0.3512471628632657,0.3974976848742747,99,-0.41517803,-0.31336874,0.045624804,0.4065442,0.1315176
4.36,-0.2987907972418043,0.0501804336944038,0.1348135887717291,0.0,-0.1137967747756713,1.1874128333837997,0.799723243812653,0.3504275733982849,0.3808488959497101,98,-0.3982732,-0.30190542,0.045528546,0.4065816,0.13256826
4.37,-0.2987897882114475,0.050270889360374,0.162308685143594,0.0,-0.0862102137074794,1.18568862910965,0.7995899677120011,0.3498134367030314,0.3719076326225189,92,-0.38929194,-0.29669747,0.04537583,0.4066052,0.13361643
4.38,-0.2995974031114388,0.0503611864461863,0.1352756916462874,0.0,-0.113960525018965,1.1834094186092707,0.7994567138221818,0.3489945196487496,0.4278656757360985,99,-0.43811563,-0.33808666,0.045321852,0.40650168,0.13465638
4.39,-0.3011481596014821,0.0504513247085986,0.1027885859006697,0.0,-0.1479082489922138,1.1804512536294265,0.7993234821394933,0.3479256885667648,0.3177880777732857,81,-0.365927,-0.28628522,0.045125626,0.40682596,0.13569711
4.4,-0.3033712657180921,0.0505413039051371,0.1004010814108716,0.0,-0.1524288804020834,1.177402676021385,0.799190272660235,0.3468251791187651,0.2967591596930585,80,-0.37296307,-0.2965161,0.044888843,0.40694705,0.13673237
4.41,-0.3061914577542791,0.0506311237940971,0.1059588448927323,0.0,-0.1496014890674495,1.174410646240036,0.7990570853807065,0.3457473045014473,0.3757770794053742,98,-0.38604143,-0.2991658,0.04469777,0.4065875,0.13779725
4.42,-0.3095298793445166,0.0507207841345446,0.1039398950209868,0.0,-0.1548692001889851,1.171313262236256,0.7989239202972084,0.3446324018915164,0.3473494620036486,87,-0.36636624,-0.2867155,0.044421785,0.40667897,0.13883568
4.43,-0.3133049921780215,0.0508102846863169,0.0653227486374856,0.0,-0.1971719588542188,1.1673698230591718,0.7987907774060413,0.3432085259055687,0.3088673482692232,84,-0.3630609,-0.28933054,0.044557855,0.40686026,0.13986395
4.44,-0.317433508437772,0.0508996252100242,0.0628367308196494,0.0,-0.2036971524080983,1.1632958800110098,0.798657656703507,0.3417397187124311,0.3184390868989448,81,-0.35909787,-0.28596815,0.04460466,0.40680403,0.14090696
4.45,-0.3218313348436027,0.0509888054670506,0.0385079839444968,0.0,-0.2323345454320552,1.1586491891023687,0.7985245581859076,0.3400644775349216,0.3522202898037906,89,-0.36368042,-0.28780162,0.044600274,0.40665302,0.14195453
4.46,-0.3264145180676058,0.0510778252195552,0.0500422320401868,0.0,-0.2252944608078637,1.1541432998862111,0.798391481849546,0.3384446490326973,0.3934214608777518,96,-0.39188546,-0.31051898,0.044611663,0.40654054,0.14299272
4.47,-0.3311001812899468,0.0511666842304734,0.0559654303373875,0.0,-0.2239680667220857,1.1496639385517695,0.7982584276907257,0.3368383072635514,0.3438473382726516,84,-0.3567073,-0.28520912,0.044616275,0.40667892,0.14402536
4.48,-0.3358074417731732,0.051255382263518,0.0382920608739404,0.0,-0.2462599986357147,1.1447387385790553,0.7981253957057506,0.3350737501107147,0.3931875175010212,98,-0.38765952,-0.30989954,0.044812635,0.40653855,0.14506258
4.49,-0.3404582995518532,0.0513439190831802,0.0285255135400817,0.0,-0.2605888669285913,1.1395269612404837,0.7979923858909254,0.3332099052842873,0.3724853518738256,102,-0.36873907,-0.2959881,0.044787772,0.40658194,0.14609668
4.5,-0.3449784876595786,0.0514322944547308,0.0090745757132895,0.0,-0.2844716174915583,1.1338375288906524,0.7978593982425555,0.3311785495455697,0.3352713875365751,83,-0.3490795,-0.2832282,0.0445609,0.40670443,0.14712355
4.51,-0.3492982747435226,0.0515205081442215,0.007823845190243,0.0,-0.2899539214090581,1.1280384504624712,0.7977264327569467,0.3291138215453898,0.4108099106327229,103,-0.39707434,-0.32272163,0.044459645,0.40651122,0.14815514
4.5200000000000005,-0.3533532114431332,0.0516085599184859,0.024910785049197,0.0,-0.2768338664754503,1.1225017731329625,0.7975934894304054,0.3271498307878762,0.3624463325249402,92,-0.35590583,-0.28978235,0.044222917,0.40660322,0.14918937
4.53,-0.3570848125285998,0.0516964495451406,0.006831420616993,0.0,-0.298556942366466,1.116530634285633,0.7974605682592389,0.325036116386447,0.3268935844862541,89,-0.34267825,-0.28218392,0.044023287,0.4067305,0.15021142
4.54,-0.3604411674996912,0.0517841767925864,0.0158120337179848,0.0,-0.2928449569891199,1.1106737351458504,0.7973276692397551,0.3229701539894488,0.3227099630897553,85,-0.3409454,-0.2822751,0.04394895,0.40674585,0.15123804
4.55,-0.3633774731288413,0.0518717414300094,0.0060539341320881,0.0,-0.3054517975667438,1.1045646991945155,0.797194792368262,0.3208211765710072,0.3219356267655912,86,-0.33900124,-0.28194118,0.04359221,0.40674573,0.15226482
4.5600000000000005,-0.3658564822855757,0.0519591432273819,-0.0082995049594172,0.0,-0.322196844017611,1.0981207623141631,0.7970619376410687,0.3185607620058595,0.3117573987259149,86,-0.3393841,-0.28435993,0.04345086,0.40679106,0.15328743
4.57,-0.3678488642932274,0.052046381955464,-0.0101140081216471,0.0,-0.3259164904594105,1.0916024325049751,0.7969291050544849,0.316282334009611,0.3241837681830224,83,-0.33452982,-0.28053588,0.04332634,0.4067282,0.15431635
4.58,-0.3693334730336629,0.0521334573858043,-0.0286118308155536,0.0,-0.3458118464634123,1.0846861955757068,0.7967962946048207,0.3138722989452168,0.2912073845426866,77,-0.34716287,-0.2964203,0.043275878,0.406896,0.15532829
4.59,-0.370297520020916,0.052220369290741,-0.0381912585957929,0.0,-0.3562684093259679,1.0775608273891877,0.796663506288387,0.3113985956230434,0.3244724169632269,75,-0.33008933,-0.2793187,0.04330783,0.40671968,0.15636349
4.6000000000000005,-0.3707366506995057,0.0523071174434033,-0.059237478671349,0.0,-0.3776670119274514,1.0700074871506384,0.7965307401014952,0.3087857619613215,0.2909434867267451,75,-0.34299532,-0.2955071,0.043325417,0.40688765,0.15737371
4.61,-0.3706549232765507,0.0523937016177123,-0.0230727203167908,0.0,-0.3413339419756291,1.0631808083111258,0.7963979960404572,0.3064375305768255,0.3202125378703915,78,-0.3260762,-0.2787852,0.043163795,0.40673104,0.15840526
4.62,-0.3700646904573155,0.052480121588382,-0.022126494657023,0.0,-0.3397110635259565,1.0563865870406066,0.796265274101586,0.3041103562778694,0.3522645617036813,95,-0.32809624,-0.27997747,0.043040838,0.40660897,0.15943147
4.63,-0.3689863855100867,0.0525663771309207,-0.0344228461230197,0.0,-0.3508428545021858,1.0493697299505629,0.7961325742811945,0.3017161525615911,0.3373889249679415,88,-0.32120547,-0.27619728,0.042897206,0.406655,0.1604488
4.64,-0.3674482151269109,0.0526524680216316,-0.0301064993071429,0.0,-0.3449022464124222,1.0424716850223144,0.795999896575597,0.2993733517163812,0.2667877745124117,68,-0.35921034,-0.3230636,0.04287185,0.40702358,0.16144298
4.65,-0.3654857625605513,0.0527383940376146,-0.0317219664609314,0.0,-0.3444693349838682,1.035582298322637,0.7958672409811076,0.297043845626585,0.2469146526167079,66,-0.3848713,-0.36000144,0.042826824,0.40716958,0.16245078
4.66,-0.3631415054940833,0.0528241549567664,-0.0352711727053069,0.0,-0.3455885232426238,1.0286705278577846,0.7957346074940418,0.2947171240869726,0.2761835917823431,72,-0.3429748,-0.30777067,0.042671252,0.4069481,0.16348246
